DOI,Title,Authors,Year,Abstract,Include,Reason,Data Source
10.17660/ActaHortic.2019.1248.8,Preservation via utilization: Minor grape cultivars on-farm,"E., Maul, Erika; T., Schreiber, Toni; F., Çarka, F.; J.P., Cunha, Jorge P.; J.E.J., Eiras-Dias, José Eduardo J.; M., Gardiman, Massimo; A., Gazivoda, Anita; D., Ivanišević, Dragoslav; L., Koop, L.; E., Lipman, Elinor",2019,"Over the last 20 years, the reputation of minor grape cultivars has increased considerably. Grower magazines and wine journals have reported the renaissance of neglected and even threatened grape cultivars, raising awareness and promoting their cultivation by vine-growers. Minor cultivars represent huge value with respect to cultural heritage, adaptation to ecological conditions, diversification of products and marketing of specialities with a higher economic benefit. Recognizing the heritage and value of traditional crop genetic diversity maintained on farms, in 2017, the European Cooperative Program for Plant Genetic Resources (ECPGR) published a “Concept for on-farm conservation and management of plant genetic resources for food and agriculture”. ECPGR described a future strategy for the preservation of genetic resources. Priority actions defined are transmissible to grapevine. They encompass the development of descriptors, inventory of on-farm vineyards, definition of threat categories and overcoming of legal obstacles, ensuring that obsolete cultivars can be grown. Focus on these four issues took place under the scope of the ECPGR grant scheme activity “On-farm inventory of minor grape varieties in the European Vitis Database” in 2017. Twelve researchers from ten countries (Albania, Austria, Croatia, France, Germany, Italy, Montenegro, Portugal, Serbia, Spain) participated. Descriptors were selected for the grower (12 descriptors), cultivar preserved (17 descriptors), vineyard description (17 descriptors) and commitments (six descriptors). To date, 191 vineyards have been registered: in Spain (105), Albania (16), Montenegro (14), Croatia (13), Germany (13), France (17), Portugal (5), Serbia (5) and Austria (3). An on-farm database was developed (http://www.eu-vitis.de/onfarm/index.php). Criteria for four threat categories were defined and used to initiate a process for legal inclusion of rare historical cultivars in national cultivar catalogues. Preservation under practice conditions provides deeper knowledge of agronomic features and wine quality of traditional grape cultivars and relieves stress on grapevine collections. © 2019 Elsevier B.V., All rights reserved.",yes,"The paper discusses the development and use of the European Vitis Database, covering multiple European countries and focusing on agriculture.",European Vitis Database
10.18172/cig.3774,Impact of mechanisation on soil loss in terraced vineyard landscapes,"A., Pijl, Anton; P., Barneveld, P.; L., Mauri, Luca; E., Borsato, Eros; S., Grigolato, S.; P., Tarolli, Paolo",2019,"Soil loss poses a threat to hilly and mountainous areas, particularly where local economies strongly depend on agricultural production. Among agricultural landscapes, vineyards are responsible for the highest erosion rates, particularly in steep-slope landscapes. The impact of vineyard mechanisation on soil loss is only marginally explored in published literature. This study provides an estimation of the annual soil loss rate by application of the Revised Universal Soil Loss Equation (RUSLE) in 24 terraced vineyards located in north-eastern Italy. Field observations showed that 13 vineyards consisted of fully mechanised fields, 5 vineyards had no form of mechanisation, while in 6 vineyards a mixture of practices was found. Soil erodibility (K factor) was derived for these practices (based on soil characteristics and varying degrees of compaction), while slope length and steepness (LS factors) were calculated from a 1-m LiDAR-based DTM, and remaining factors were based on datasets by the European Soil Data Centre. Mechanised fields showed 29% higher erosion rates than non-mechanised fields (respectively 53.9 and 69.5 t ha-1 y-1), although this is not statistically significant. Still, the direct impact of mechanisation is underestimated in this comparison, due to the predominant steep slopes in the manually cultivated fields. Furthermore, estimated soil loss from mechanised fields in addition to mechanised paths and roads is significantly higher by 37% than non-mechanised fields. This study thus offers an indication of how machinery and related soil compaction and transformation of terraces and infrastructure, increases soil loss risk. © 2019 Elsevier B.V., All rights reserved.",no,"The geographical scope of the study is national (Italy), not pan-European.",
10.3390/su11061517,Spatial and temporal variations of forest cover in developing countries,"Q., Duan, Qianwen; M., Tan, Minghong",2019,"An understanding of changes in forest cover and the drivers of forest transition (FT) contributes to the sustainable management of global forests. In this paper, we used the latest global land cover data published by the European Space Agency (ESA) to investigate spatiotemporal variation characteristics of forest cover in developing countries from 1992 to 2015, and then analyzed causal factors of this variation using a binary logistic regression model. Existing studies on FT are mostly based on data from the Food and Agriculture Organization (FAO); this study improves our understanding of FT mechanisms through the use of a new dataset. The results indicate that the forest area in developing countries decreased from 21.8 to 21.3 million km2 from 1992-2015, and the rate of decline slowed after 2004. South America suffered the largest reduction in forest area (505,100 km2), whereas forest area in Africa increased slightly. By 2015, more than 80% of African countries had experienced FT, whereas only half of developing countries experienced forest expansion in South America. The variables affecting FT occurrence differed among continents. On the global scale, the remaining forest coverage and the proportion of forest exports negatively affected the likelihood of FT occurrence, whereas urbanization level had a positive effect. © 2021 Elsevier B.V., All rights reserved.",no,"The study's geographical focus is on developing countries, not Europe.",
10.1016/j.atmosres.2018.08.026,Assessment of atmospheric aerosols from two reanalysis products over Australia,"S.K., Mukkavilli, Surya Karthik; A.A., Prasad, Abhnil Amtesh; R.A., Taylor, R. A.; J., Huang, J.; R.M., Mitchell, Ross M.; A., Troccoli, Alberto; M.J., Kay, Merlinde J.",2019,"Assessments of atmospheric aerosols from reanalysis are important for understanding uncertainty in model simulations, and ultimately predictions, such as for solar power or air quality forecasts and assessments. This study intercompares total aerosol optical depth (AOD) and dust AOD (DAOD) from two global reanalyses datasets, the European Centre for Medium-Range Weather Forecasts (ECMWF) Monitoring Atmospheric Composition and Climate (MACC) and the NASA Modern-Era Retrospective Analysis for Research-2 (MERRA-2). These are evaluated against AeroSpan (Aerosol characterisation via Sun photometry: Australian Network) ground observations which forms part of the Aerosol Robotic Network (AERONET) over the Australian continent for the 2002–2012 period. During dust storms, AeroSpan/AERONET AOD measurements were missing due to cloud screening. To overcome validation limitations in sun photometry for dust events, a nephelometer's scattering coefficient is qualitatively compared against reanalysis of DAOD at a key dust storm activation site, Tinga Tingana in South Australia (~200 km east of Lake Eyre). A specific extreme event that occurred in 2009 originating from the Lake Eyre basin, a major dust source covering one-sixth of Australia, was studied. The results show that MERRA-2 reanalysis overestimates monthly total AOD twice as much compared to AeroSpan/AERONET ground observations but seems better correlated against AeroSpan/AERONET than ECMWF/MACC. Mean data of MERRA-2 time series over 10 years provide lower DAOD values and lower dust aerosol estimates than ECMWF/MACC reanalysis (over the Lake Eyre basin with spatial averaging). Specifically at Tinga Tingana, the correlation from MERRA-2 (0.45 correlation) and ECMWF/MACC (0.43 correlation) against AeroSpan/AERONET's AOD were similar. Between MERRA-2 and ECMWF/MACC decade long daily gridded DAOD, the correlation coefficient was high at 0.73, again indicating similarity between the datasets. MERRA-2 total AOD correlation is significantly higher (by 0.26) against AeroSpan/AERONET than ECMWF/MACC. MERRA-2 also provides higher AOD values in extreme cases which may correspond to dust storms. During dust storms, a hybrid strategy using nephelometers and hourly reanalysis from MERRA-2 is able to identify dust storms better than AeroSpan/AERONET. Overall, this work can enable and inform better aerosol data assimilation into forecast models such as for solar energy, agriculture or air quality over Australia. © 2023 Elsevier B.V., All rights reserved.",no,"The study's geographical focus is Australia, not Europe.",
10.3390/su10082938,Do rural policies impact on tourism development in Italy? A case study of agritourism,"V., Giaccio, Vincenzo; L., Mastronardi, Luigi; D., Marino, Davide; A., Giannelli, Agostino; A., Scardera, Alfonso",2018,"This paper investigates how and to what extent European and national policies have financed Italian agritourism. It analyses financial support derived from the Common Agricultural Policy (CAP) (First and Second Pillar) and national and local subsidies. For this purpose, the authors have proposed a comparative analysis between Italian agritourism and farms without tourism activities, by stressing the distribution of public financial supports concerning the 2007-2013 programming period of the European Union (EU) for Rural Development. The empirical analysis is based on the Italian Farm Accountancy Data Network (FADN) dataset. The data were stratified by altimetry zone and farm size. Descriptive statistics and the Analysis of Variance (ANOVA) for each group were used. The main results show how the Second Pillar has mainly supported small and medium-sized farms with tourism activities and located in disadvantaged areas. This study could be useful to policymakers regarding the evaluation of the mission for diversification in agriculture, represented here by the carrying out of tourist activities on farms and the contribution for the retention of small-scale farms in marginal areas. © 2021 Elsevier B.V., All rights reserved.",no,"The geographical scope is national (Italy), not pan-European.",
10.1016/j.jenvman.2018.04.067,Evaluation of regulatory variation and theoretical health risk for pesticide maximum residue limits in food,"Z., Li, Zijian",2018,"To evaluate whether pesticide maximum residue limits (MRLs) can protect public health, a deterministic dietary risk assessment of maximum pesticide legal exposure was conducted to convert global MRLs to theoretical maximum dose intake (TMDI) values by estimating the average food intake rate and human body weight for each country. A total of 114 nations (58% of the total nations in the world) and two international organizations, including the European Union (EU) and Codex (WHO) have regulated at least one of the most currently used pesticides in at least one of the most consumed agricultural commodities. In this study, 14 of the most commonly used pesticides and 12 of the most commonly consumed agricultural commodities were identified and selected for analysis. A health risk analysis indicated that nearly 30% of the computed pesticide TMDI values were greater than the acceptable daily intake (ADI) values; however, many nations lack common pesticide MRLs in many commonly consumed foods and other human exposure pathways, such as soil, water, and air were not considered. Normality tests of the TMDI values set indicated that all distributions had a right skewness due to large TMDI clusters at the low end of the distribution, which were caused by some strict pesticide MRLs regulated by the EU (normally a default MRL of 0.01 mg/kg when essential data are missing). The Box-Cox transformation and optimal lambda (λ) were applied to these TMDI distributions, and normality tests of the transformed data set indicated that the power transformed TMDI values of at least eight pesticides presented a normal distribution. It was concluded that unifying strict pesticide MRLs by nations worldwide could significantly skew the distribution of TMDI values to the right, lower the legal exposure to pesticide, and effectively control human health risks. © 2023 Elsevier B.V., All rights reserved.",no,"The study has a global scope, not exclusively European.",
10.1111/ejss.12553,Estimation of soil organic carbon in arable soil in Belgium and Luxembourg with the LUCAS topsoil database,"F., Castaldi, Fabio; S., Chabrillat, Sabine; C., Chartin, Caroline; V., Genot, Valérie; A.R., Jones, Arwyn Rhys; B., van Wesemael, Bas",2018,"Quantification of the soil organic carbon (SOC) content over large areas is mandatory to obtain accurate soil characterization and classification, which can improve site-specific management at local or regional scales. In this context, soil spectroscopy is a well-consolidated and widespread method to estimate soil variables, and in particular SOC content, at a low cost for routine analysis. The increasing number of large soil spectral libraries collected worldwide reflects the importance of spectroscopy in soil science. These large libraries contain soil samples derived from a large number of pedological regions and thus from different parent materials and soil types. In the light of the huge variation in the spectral responses to SOC content and composition, a rigorous process is necessary to subdivide large spectral libraries to avoid calibration with global models that fail to predict local variation in SOC content. Here, we propose to classify the European LUCAS topsoil database with a cluster analysis based on a large number of soil properties. The soil samples collected from arable land in the LUCAS database were chosen to apply a standardized multivariate calibration approach, valid for large areas, to calibrate local models without the need for further field and laboratory work. Cluster analysis detected seven soil classes and the samples belonging to each class were used to calibrate specific partial least squares regression (PLSR) models to estimate SOC content in three spectral libraries collected in Belgium and Luxembourg. Soil organic carbon was predicted with good accuracy, both within each library (root mean square error (RMSE), 1.2–5.1 g kg−1; ratio of performance to prediction (RPD), 1.41–2.24) and for the samples of the three libraries together (RMSE, 3.7 g kg−1; RPD, 2.54). The proposed approach could enable SOC to be estimated for arable soils in Europe with only the spectra of soil samples and without the need for laboratory analyses. Highlights: We investigated the potential of the LUCAS database to estimate SOC in spectral libraries. We proposed a routine approach to estimate SOC with less laboratory work. The classification of the LUCAS topsoil dataset improved estimation accuracy of SOC SOC content can be predicted from soil spectra with models calibrated on the LUCAS database. © 2023 Elsevier B.V., All rights reserved.",yes,The paper uses a European dataset (LUCAS) to study an agricultural topic across multiple European countries (Belgium and Luxembourg).,LUCAS
10.1051/matecconf/201817004016,IT-technologies in soil Informatics and Russian agribusiness,"D.V., Eremina, Diana V.",2018,"One of the promising areas associated with a large amount of information on the properties, characteristics and classification of soils is soil Informatics. Its appearance has allowed soil scientists, farmers and environmentalists to process data; to model soil processes, to make operational decisions on land use; implement systems to assess fertility, control of technological processes in agriculture. Currently multinational and global information systems are used, which contain data on soil profiles of many countries: European Soil Database, Europe; SOTER, global soil information system and others. Information systems at the national level study the soil characteristics of one country: Australian Soil Resource Information System; National Soil Information System (USA) and others. In order to generalize process and preserve information about soils of Russia accumulated by long-term research, a nationwide Soil-geographical database is being developed in our country. To optimize the agricultural activity of certain regions of the country, regional information systems are developed - Accounting and monitoring of agricultural lands of the Novosibirsk region, geoinformation system of the Tyumen region and others. Modern soil information systems, for the most part, are implemented through the use of the GeoRSS standard, which is based on a hypertext providing information on the Internet. © 2018 Elsevier B.V., All rights reserved.",no,"The paper's focus is on Russia and discusses various national and global databases, not exclusively European ones.",
10.1016/j.ecolind.2017.12.053,Sustainability indicators for improved assessment of the effects of agricultural policy across the EU: Is FADN the answer?,"E., Kelly, Edel; L., Latruffe, Laure; Y., Desjeux, Y.; M., Ryan, Mary; S., Uthes, Sandra; A., Diazabakana, Ambre; E.J., Dillon, Emma Jane; J.A., Finn, John Anthony",2018,"Policy reform of the CAP and society's expectations of agriculture have resulted in a growing need for improved information on the effectiveness of policy in achieving high-level objectives for more sustainable practice in agriculture. This is a high priority given its importance for consumers, public policy and private industry. Data collection programmes will need to adapt their scope if their information is to adequately address new information needs about high-level objectives. Assessment of sustainability at the farm level is hindered by the lack of data with which to derive appropriate, meaningful, and relevant indicators. This is particularly problematic for assessment of agricultural sustainability across the European Union (EU). Various databases exist at the EU scale regarding agricultural data sources and we identify one of these, the EU Farm Accountancy Data Network (FADN), as having considerable potential to assess farm-level sustainability at EU level. We critique several examples of published work that has attempted to assess agricultural sustainability using: FADN data alone; FADN data in combination with data from supplementary surveys, and; FADN data in combination with data from other EU databases. We conclude that the FADN would need to broaden its scope of data collection if it is to address the new information needs of policy, and we discuss the challenges in expanding FADN with a view towards wider farm-level assessment of sustainability. These include careful selection of indicators based on various criteria, the representativeness of the FADN, and the need to include new themes to address environmental, social, and animal welfare effects of policy. © 2023 Elsevier B.V., All rights reserved.",yes,"The paper discusses the use of the FADN dataset for assessing agricultural sustainability across the EU, meeting all criteria.",Farm Accountancy Data Network
10.1007/s40808-018-0414-4,The DSSAT model simulations of soil moisture and evapotranspiration over central India and comparison with remotely-sensed data,"S., Shrivastava, Sourabh; S.C., Chandra Kar, Sarat C.; A.R., Sharma, Anu Rani",2018,"In this study, the decision support system for agrometeorology transfer (DSSAT) v4.6 model has been used to simulate soil moisture and evapotranspiration over central India (Madhya Pradesh) for the period 1990–2011 during drought years. Drought years were identified using observed gridded rainfall datasets for the monsoon months June, July and August for selected stations viz., Balaghat, Jabalpur, Narsinghpur and Seoni in Madhya Pradesh. Remote sensing data from the European Space Agency (ESA) derived soil moisture and moderate-resolution imaging spectroradiometer (MODIS) evapotranspiration have been used to compare the model simulated soil moisture and evapotranspiration at daily scale. It is found that the ESA derived soil moisture and MODIS evapotranspiration are closer to model simulated soil moisture and evapotranspiration respectively. RMS error of 0.07–0.17 m3 m− 3 is noted in model simulated soil moisture for each station and RMS error of 60–100 mm is noticed in model simulated evapotranspiration over each station. Therefore, the DSSAT model simulated soil moisture and evapotranspiration during drought years are useful parameters for drought monitoring and prediction during drought occurrences. © 2021 Elsevier B.V., All rights reserved.",no,"The study's geographical focus is India, not Europe.",
10.5593/sgem2018/5.3/S28.055,Green entrepreneurship in rural areas,"I.C., Todirică, Ioana Claudia; B.C., Chiripuci, Bogdan Cristian; S.A., Toderasc, Stefan Alin",2018,"Nowadays there is increased emphasis on reviving the rural areas and the small businesses are considered to be the engine. This study examines how the rural areas entrepreneurship spirit can be stimulated through increasing awareness in regards to the environmental impact of green activities. The aim is to find ways of converting the rural traditional economy into a sustainable one by creating different types of initiatives for the population such as organic farming, renewal energy alternatives, eco-tourism and reducing food waste. The research is based on data extracted from European Union reports, Eurostat Database and National Statistical Institute of Romania, Poland, Spain and Italy. The studies track the number of registered green farmers that operate in the European Union. Even though agriculture is highly unbalanced in Romania and is far behind countries like Spain, Italy and Poland, organic farming and green activities might save and add value to the sector. In the considered period we can notice an increase in the organic farming in Italy and Spain and a decrease in Poland and Romania. The decrease is caused by the fact that, in the past few years, due to the low price of agricultural land, small farms were bought by the larger ones. These practice industrial farming due to the high efficiency and by default high profits. As the environment is the base for all the economic activities we must find ways of achieving a balance between the economic well-being and environmental protection for a sustainable development. © 2021 Elsevier B.V., All rights reserved.",no,"The paper uses both European (Eurostat) and national-level data (Romania, Poland, Spain, Italy), violating the 'exclusively European coverage' criterion.",
10.5593/sgem2018/5.3/S28.053,Globalisation and food safety implications in developing countries,"I.C., Todirică, Ioana Claudia; B.C., Chiripuci, Bogdan Cristian; S.A., Toderasc, Stefan Alin",2018,"Globalization phenomena is spreading more and more around the world. This has a major impact on food safety as food chains have become increasingly complex. This paper studies the benefits and drawback from a globalization standpoint regarding food safety in the developing countries and aims to find ways that might overcome the challenges consumers deal with. The research is based on data extracted from European Union reports, Eurostat Database, International Trade Centre Database and Romanian National Institute of Statistics. The study presents an overview on foods balance trade in the European Union with emphasis on the developing countries. It can be observed that in the considered period we can notice a high increase in imports and exports especially if we consider foods. In Romania, the exports of raw agricultural materials register an ascendant trend as well as the imports of processed foods. There are two main factors: large manufacturing enterprises disappeared in the last 20 years and the second one is due to the fact that more and more agricultural land is bought by the foreigners, the production is sold on the international market. Even though the globalization process involves all the countries worldwide, the impact is different on each, especially in the type of agriculture they practice due to the fact that the conflict between industrialization and ecological systems is emphasized. © 2021 Elsevier B.V., All rights reserved.",no,"The paper uses global ('International Trade Centre Database') and national data alongside European data, violating the 'exclusively European coverage' criterion.",
10.22616/ERDev2018.17.N442,Valuation Of public goods and ecosystem services provided by agriculture,"L., Melece, Ligita; I., Shena, Ilze",2018,"The public good ecosystem services, particularly ecosystem services provided by agriculture, are defined as goods and services often delivered as side-effects of farmers' production contribute to human well-being. The aim of the study is twofold: 1) to ascertain the concepts and options for ecosystem services, particularly, agro-ecosystem services, valuation; and 2) to assess the supporting activities, based on implementation effectiveness analysis of Rural Development Program's (RDP) 2007-2013 agri-environmental measures in Latvia. The principal materials used for the studies are as follows: different sources of literature, e.g. scholars' articles, research papers and the reports of institutions, inter alia, European Union; the data from Eurostat database, Central Statistical Bureau database and unpublished data from database of Latvian Rural Support Service. For investigation of impact of agricultural landscape sustainability aspects the following data were used: payment agri-environment measures'; and commitment area of agricultural land or area, as well as the structure of crop areas. The data that have been used reflect implementation of agri-environment measures under RDP 2007-2013. The suitable qualitative and quantitative research methods for certain tasks have been used in the process of study. The findings show that the expected positive effect of implementation of agri-environmental measures of RDP 2007-2013 in Latvia on the sustainability and resilience of agricultural landscapes, as a provider of main ecosystem services, as well as conservation of agricultural biodiversity has not been received. Besides, in order to investigate the further effectiveness of state support for ecosystem services, the assessment of planned agri-environmental measures of new RDP 2014-2020 is performed. © 2018 Elsevier B.V., All rights reserved.",no,"The paper uses national-level data for Latvia alongside European data (Eurostat), violating the 'exclusively European coverage' criterion.",
10.1088/1755-1315/95/4/042011,The Framework of the Maintenance Ecosystem Services Provided by Agroecosystems on the Territory of Bulgaria,"A.E., Kenarova, Anelia E.; R., Tzonev, R.; S.B., Boteva, Silvena B.; V.M., Bogoev, Valentin M.; M., Nikolov, Marian; K.L., Pachedjieva, Kalina L.; I.T., Traykov, Ivan T.; D.M., Simeonovska-Nikolova, Daniela Marinova; K.Y., Dimitrov, Krastio Y.; V., Stefanov, Vladimir",2017,"Over the past decade, efforts to value and protect ecosystem services have been promoted by many as the last, best hope for making conservation mainstream. Here, we present the results from the evaluation of the maintenance ecosystem services, provided by the agroecosystems in Bulgaria. The evaluation was conducted on a range of national, European and international databases following the methodology of MAES and classification system of CICES adapted by the Bulgarian Ministry of Environment and Water. During the study, 213857 agroecosystems were evaluated referring to their capacity to maintain pollinators, natural pest control, soil quality and atmospheric carbon sequestration. The capacity of agroecosystems to provide the above mentioned ecosystem services was ranged from moderate to very high, tending the mountainous agroecosystems to be more beneficial than that located in the plains and lowlands. The intensive management of the latter in order to achieve perceived efficiencies in the production of agricultural goods reduces their importance for local and regional ecological processes. © 2018 Elsevier B.V., All rights reserved.",no,"The study has a national focus (Bulgaria) and uses national and international databases, not exclusively European ones.",
10.3390/jimaging3040049,Preliminary tests and results concerning integration of sentinel-2 and Landsat-8 OLI for crop monitoring,"A., Lessio, Andrea; V., Fissore, Vanina; E., Borgogno-Mondino, Enrico",2017,"The Sentinel-2 data by European Space Agency were recently made available for free. Their technical features suggest synergies with Landsat-8 dataset by NASA (National Aeronautics and Space Administration), especially in the agriculture context were observations should be as dense as possible to give a rather complete description of macro-phenology of crops. In this work some preliminary results are presented concerning geometric and spectral consistency of the two compared datasets. Tests were performed specifically focusing on the agriculture-devoted part of Piemonte Region (NW Italy). Geometric consistencies of Sentinel-2 and Landsat-8 datasets were tested “absolutely” (in respect of a selected reference frame) and “relatively” (one in respect of the other) by selecting, respectively, 160 and 100 well distributed check points. Spectral differences affecting at-the-ground reflectance were tested after images calibration performed by dark object subtraction approach. A special focus was on differences affecting derivable NDVI and NDWI spectral indices, being the most widely used in the agriculture remote sensing application context. Results are encouraging and suggest that this approach can successfully enter the ordinary remote sensing-supported precision farming workflow. © 2019 Elsevier B.V., All rights reserved.",no,"The study has a local focus (Piemonte Region, Italy) and uses a global dataset (Landsat-8) in addition to a European one.",
10.1016/j.ecolind.2017.07.049,A non-parametric bootstrap-data envelopment analysis approach for environmental policy planning and management of agricultural efficiency in EU countries,"P., Toma, Pierluigi; P.P., Miglietta, Pier Paolo; G., Zurlini, Giovanni; D., Valente, Donatella; I., Petrosillo, Irene",2017,"Globally, agriculture is a dominant form of human use of land with agro-ecosystems covering about 40% of the terrestrial surface of the Earth. In this context, the European Union considers agriculture a key sector of the economy, recognizing, however, the related environmental implications. The aim of this paper is to examine the agricultural efficiency of EU countries, through a bootstrap-Data Envelopment Analysis (DEA) approach, an effective nonparametric method for evaluating the relative efficiency of the decision-making units. European datasets, suitable for policies and focused on the integration between agricultural productivity and ecosystem services (ESs) conservation, have been used to support planners and managers. Data related to five inputs (labor, land, capital, fertilizers, and irrigation area) and to one output connected to the economic value of agricultural production were collected from 1993 to 2013. The results show that the majority of EU countries have been experiencing increasing or decreasing returns to scale, highlighting their potential to increase their production efficiency by modifying their input use. Both for the output-oriented approach and the input-oriented approach, the majority of EU countries could better rationalize their input use obtaining more outputs and achieving production efficiency. DEA, a non-parametric methodology has been applied, using the concept of a reference group of efficient decision-making units that produce a similar output (peer group). Input-oriented and output-oriented DEA results and comparison indicate that most of the oldest EU countries have a more efficient and optimized crop production process in terms of resource savings and output maximization. This is probably due to the application of the Common Agricultural Policy. Therefore, in policy planning but also in management decisions, attention should always be paid not only to the maximization of agricultural production, but also to the environmental resource overexploitation. In this sense, best agricultural practices could represent a model to follow because they can maintain ESs without depressing production by using practices like conservation tillage, crop diversification, legume intensification and biological control perform giving the same results as intensive, high-input systems. © 2017 Elsevier B.V., All rights reserved.",yes,"The paper explicitly states using European datasets to analyze agricultural efficiency across EU countries, meeting all inclusion criteria and violating no exclusion criteria.",
10.1016/j.landusepol.2017.07.057,Levelling the playing field for European Union agriculture: Does the Common Agricultural Policy impact homogeneously on farm productivity and efficiency?,"S.G., Quiroga, Sonia Gómez; C.G., Suarez, Cristina Gálvez; Z., Fernández-Haddad, Zaira; G., Philippidis, George",2017,"Originally conceived as a post-war policy vehicle for ensuring agricultural self-sufficiency, the Common Agricultural Policy (CAP) has evolved into a multifunctional instrument designed to satisfy a diverse portfolio of European Union (EU) policy objectives including nature protection. Notwithstanding, whilst the CAP has become more environmental and socially responsible, it is still expected to deliver an efficient farm production system capable of competing on world markets. The current paper combines a farm business panel dataset for 98 EU territories with a Stochastic Frontier Analysis (SFA) approach, to assess the impact of four contemporary broad categories of CAP subsidy programs on efficiency and environmental sustainability. In accordance with the literature, this study more correctly defines inputs as “facilitating”, whilst following recent methodological developments, crop-subsidies are treated as an endogenous strategic variable in the production function. Comparing between two discrete time periods, further tests are conducted to examine the hypothesis of technical efficiency convergence across european territories. The results suggest that first pillar crop subsidies and pillar two environmental programs generate a disincentive effect on productivity, whilst in general, the CAP promotes technical efficiency convergence within Europe. © 2017 Elsevier B.V., All rights reserved.",yes,"The paper uses a panel dataset covering 98 EU territories to study European agriculture, meeting all inclusion criteria.",
10.1111/epp.12378,Exploiting the high-resolution JRC-MARS European climatic dataset for pest risk mapping,"A., Korycinska, Anastasia; R.H.A., Baker, Richard H.A.",2017,"Climatic data with a high temporal and spatial resolution are invaluable when modelling the potential distribution of non-native pests. The European Commission Joint Research Centre Monitoring Agricultural ResourceS (MARS) programme provides a unique source of European daily climatic data. Available from 1975 to 2015 and updated annually, the data are interpolated from over 5000 weather stations to 25-km grid cells. All geographical Europe is included, plus Mediterranean areas of the Middle East and North Africa. The climatic parameters available include temperature (daily minima and maxima), solar radiation, rainfall and relative humidity. As well as the potential for use in simple pest models, selected parameters can be imported into more complex models, such as CLIMEX, for more detailed analyses. Case studies showing how the MARS data have been used by the UK in pest risk analyses are presented for three insect pests: Thaumetopoea pityocampa, Hyphantria cunea (both Lepidoptera) and Popillia japonica (Coleoptera). The case studies illustrate some methods of representing uncertainty where thresholds are lacking in the published literature, there are conflicting data and only air temperature data are available to model a soil-dwelling organism. © 2017 Elsevier B.V., All rights reserved.",no,"The dataset, while primarily European, also covers non-European Mediterranean areas (Middle East and North Africa), violating the 'exclusively European coverage' criterion.",
10.5194/esd-8-91-2017,Uncertainties in the land-use flux resulting from land-use change reconstructions and gross land transitions,"A.D., Bayer, Anita D.; M., Lindeskog, Mats; T.A.M., Pugh, Thomas A.M.; P.M., Anthoni, Peter M.; R., Fuchs, Richard; A., Arneth, Almuth",2017,"Land-use and land-cover (LUC) changes are a key uncertainty when attributing changes in measured atmospheric CO2 concentration to its sinks and sources and must also be much better understood to determine the possibilities for land-based climate change mitigation, especially in the light of human demand on other land-based resources. On the spatial scale typically used in terrestrial ecosystem models (0.5 or 1°) changes in LUC over time periods of a few years or more can include bidirectional changes on the sub-grid level, such as the parallel expansion and abandonment of agricultural land (e.g. in shifting cultivation) or cropland-grassland conversion (and vice versa). These complex changes between classes within a grid cell have often been neglected in previous studies, and only net changes of land between natural vegetation cover, cropland and pastures accounted for, mainly because of a lack of reliable high-resolution historical information on gross land transitions, in combination with technical limitations within the models themselves. In the present study we applied a state-of-The-Art dynamic global vegetation model with a detailed representation of croplands and carbon-nitrogen dynamics to quantify the uncertainty in terrestrial ecosystem carbon stocks and fluxes arising from the choice between net and gross representations of LUC. We used three frequently applied global, one recent global and one recent European LUC datasets, two of which resolve gross land transitions, either in Europe or in certain tropical regions. When considering only net changes, land-use-Transition uncertainties (expressed as 1 standard deviation around decadal means of four models) in global carbon emissions from LUC (ELUC) are ±0.19, ±0.66 and ±0.47gCa1 in the 1980s, 1990s and 2000s, respectively, or between 14 and 39% LUC. Carbon stocks at the end of the 20th century vary by ±11 PgC for vegetation and ±37PgC for soil C due to the choice of LUC reconstruction, i.e. around 3% of the respective C pools. Accounting for sub-grid (gross) land conversions significantly increased the effect of LUC on global and European carbon stocks and fluxes, most noticeably enhancing global cumulative ELUC by 33PgC(1750-2014) and entailing a significant reduction in carbon stored in vegetation, although the effect on soil C stocks was limited. Simulations demonstrated that assessments of historical carbon stocks and fluxes are highly uncertain due to the choice of LUC reconstruction and that the consideration of different contrasting LUC reconstructions is needed to account for this uncertainty. The analysis of gross, in addition to net, land-use changes showed that the full complexity of gross land-use changes is required in order to accurately predict the magnitude of LUC change emissions. This introduces technical challenges to process-based models and relies on extensive information regarding historical land-use transitions. © 2017 Elsevier B.V., All rights reserved.",no,"The paper uses multiple global datasets in addition to a European one, violating the 'exclusively European coverage' criterion.",
