"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"User Uptake of Copernicus Resources: A Use Case for Land Monitoring","L. Apicella; A. Quarati; S. Rosim; M. De Martino","Institute for Applied Mathematics and Information Technologies National Research Council, Genoa, Italy; Institute for Applied Mathematics and Information Technologies National Research Council, Genoa, Italy; Instituto Nacional de Pesquisas Espaciais, Sao Jose dos Campos, Brazil; Institute for Applied Mathematics and Information Technologies National Research Council, Genoa, Italy",2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS,"12 Oct 2021","2021","","","5688","5691","As part of the user engagement activities promoted by the EO-UPTAKE regional project aiming to stimulate the adoption of Earth Observation Open Data provided by the Copernicus programme, the paper exemplifies an application of Copernicus resources through a use case for land monitoring. To this end, the paper describes a workflow for land cover classification of satellite images, classification validation, and integration with hydrographic datasets to study flooding risks. This activity is part of the Copernicus User Uptake Initiative efforts to contribute to the dissemination of the skills in the management and use of data, services, and tools offered by the Copernicus ecosystem.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554087","European Social Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554087","Copernicus Programme;User Uptake;Sentinel-2;Land Cover classification;Accuracy","Earth;Satellites;Ecosystems;Geoscience and remote sensing;Tools;Floods;Monitoring","","2","","15","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Classification of Different Irrigation Systems at Field Scale Using Time-Series of Remote Sensing Data","G. Paolini; M. J. Escorihuela; O. Merlin; M. P. Sans; J. Bellvert","isardSAT, Barcelona, Spain; isardSAT, Barcelona, Spain; Centre d'Études Spatiales de la BIOsphére, University of Toulouse, CNES/CNRS/INRAE/IRD/UPS, Toulouse, France; Efficient Use of Water in Agriculture Program of the Institut de Recerca i Tecnologia Agroalimentaries, Lleida, Spain; Efficient Use of Water in Agriculture Program of the Institut de Recerca i Tecnologia Agroalimentaries, Lleida, Spain",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"30 Nov 2022","2022","15","","10055","10072","Maps of irrigation systems are of critical value for a better understanding of the human impact on the water cycle, while they also present a very useful tool at the administrative level to monitor changes and optimize irrigation practices. This study proposes a novel approach for classifying different irrigation systems at field level by using remotely sensed data at subfield scale as inputs of different supervised machine learning (ML) models for time-series classification. The ML models were trained using ground-truth data from more than 300 fields collected during a field campaign in 2020 across an intensely cultivated region in Catalunya, Spain. Two hydrological variables retrieved from satellite data, actual evapotranspiration ($ET_{a}$) and soil moisture ($SM$), showed the best results when used for classification, especially when combined together, retrieving a final accuracy of $90.1 \pm 2.7\%$. All the three ML models employed for the classification showed that they were able to distinguish different irrigation systems, regardless of the different crops present in each field. For all the different tests, the best performances were reached by ResNET, the only deep neural network model among the three tested. The resulting method enables the creation of maps of irrigation systems at field level and for large areas, delivering detailed information on the status and evolution of irrigation practices.","2151-1535","","10.1109/JSTARS.2022.3222884","Spanish Education Ministry(grant numbers:DIN2019-010652); Catalan Agency of Research(grant numbers:DI-2020-093); ACCWA project; European Commission Horizon 2020 Program for Research and Innovation(grant numbers:823965); PRIMA ALTOS(grant numbers:PCI2019-103649); Ministry of Science, Innovation; Universities of the Spanish government; PRIMA IDEWA Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954144","Actual evapotranspiration;field scale;irrigation systems;machine learning (ML);remote sensing;soil moisture;time-series classification","Irrigation;Spatial resolution;Remote sensing;Adaptation models;Monitoring;Floods;Deep learning","","21","","93","CCBY","17 Nov 2022","","","IEEE","IEEE Journals"
"The Role of Ecosystem Data Governance in Adoption of Data Platforms by Internet-of-Things Data Providers: Case of Dutch Horticulture Industry","F. de Prieëlle; M. de Reuver; J. Rezaei","Faculty of Technology, Policy and Management, Department of Engineering Systems and Services, Delft University of Technology, Delft, The Netherlands; Faculty of Technology, Policy and Management, Department of Engineering Systems and Services, Delft University of Technology, Delft, The Netherlands; Faculty of Technology, Policy and Management, Department of Engineering Systems and Services, Delft University of Technology, Delft, The Netherlands",IEEE Transactions on Engineering Management,"10 Jun 2022","2022","69","4","940","950","Internet-of-Things (IoT) devices produce massive amounts of data, which are especially valuable when shared between businesses. However, adoption of platforms that facilitate IoT data sharing is still low. Generic literature on interorganizational systems suggests a plethora of adoption factors, but typically focuses on data sharing between pairs of organizations. In a context of ecosystems, data governance becomes important, but its relative importance as an adoption factor is yet unclear. In this article, we examine the perception of IoT data providers regarding the relative importance of ecosystem data governance as an adoption factor, in comparison with generic adoption factors. Our study is situated in the horticulture domain, where data sharing is potentially is highly valuable. We conduct a multicriteria decision-analysis survey using the best-worst method, complemented with interviews for interpreting findings. We find that businesses consider a large variety of factors equally important. Ecosystem data governance is in the middle-range, whereas factors like benefits and readiness are most important. At the same time, out of all adoption factors that platform providers can control directly, ecosystem data governance ranks among the highest. Our findings are important for informing data platform operators on what design issues to consider, in order to attract data owners.","1558-0040","","10.1109/TEM.2020.2966024","European Community's Horizon 2020 Program(grant numbers:825225); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8976433","Information management","Ecosystems;Organizations;Industries;Biological system modeling;Standards organizations","","43","","90","IEEE","30 Jan 2020","","","IEEE","IEEE Journals"
"Automating Crop-Field Segmentation in High-Resolution Satellite Images: A U-Net Approach with Optimized Multitemporal Canny Edge Detection","A. Ferrari; S. Saquella; G. Laneve; V. Pampanoni","School of Aerospace Engineering, Sapienza University, Rome, Italy; Department of Astronautical, Electric and Energy Engineering, Sapienza University, Rome, Italy; School of Aerospace Engineering, Sapienza University, Rome, Italy; School of Aerospace Engineering, Sapienza University, Rome, Italy",IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium,"5 Sep 2024","2024","","","4094","4098","Reliable and efficient crop field segmentation is a fundamental pre-requisite for statistical analyses of agricultural practices. Traditional methodologies such as the Canny-Watershed (CW) algorithm require expert tuning of parameters for optimal results. This paper introduces an innovative approach for crop field segmentation in high-resolution satellite images, leveraging the use of multi-temporal Canny edge detection to train convolutional neural networks (CNNs) and fully automate the segmentation process. The Canny filter, applied to Sentinel-2 multi-temporal data, provides refined input for training ResUnet models, facilitating the generation of a generalized training dataset. ResUnet allows the model to learn complex features from diverse data, encapsulating seasonal changes. The dataset was specifically designed to enable the model to make accurate predictions from a single image, significantly outperforming traditional Canny filter predictions. In addition, the ResUnet may be applied to multiple images, generating output masks that, when overlayed, produce better results with respect to the multi-temporal Canny approach, demonstrating superior ability in recognizing real field boundaries while reducing false detections.To enhance generalizability, ResUnet is trained on a varied global dataset capturing a wide range of agricultural conditions and seasonal variations. This generalized model is tested across different regions and seasons, and preliminary results indicate that the proposed approach offers operational efficiency and accuracy in automating crop field segmentation.","2153-7003","979-8-3503-6032-5","10.1109/IGARSS53475.2024.10641103","European Space Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10641103","U-Net;ResUNet;Crop-field Segmentation;deep-learning;canny edge detection;watershed;Sentinel-2;Convolutional Neural Networks (CNNs)","Training;Image segmentation;Adaptation models;Accuracy;Image edge detection;Crops;Predictive models","","1","","11","IEEE","5 Sep 2024","","","IEEE","IEEE Conferences"
"SAR Image Land Cover Datasets for Classification Benchmarking of Temporal Changes","C. O. Dumitru; G. Schwarz; M. Datcu","Remote Sensing Technology Institute, German Aerospace Center, Wessling, Germany; Remote Sensing Technology Institute, German Aerospace Center, Wessling, Germany; Remote Sensing Technology Institute, German Aerospace Center, Wessling, Germany",IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"27 Apr 2018","2018","11","5","1571","1592","The increased availability of high-resolution synthetic aperture radar (SAR) satellite images has led to new civil applications of these data. Among them is the systematic classification of land cover types based on the patterns of settlements or agriculture recorded by SAR imagers, in particular the identification and quantification of temporal changes. A systematic (re)classification shall allow the assignment of continuously updated semantic content labels to local image patches. This necessitates a careful selection of well-defined and discernible categories being contained in the image data that have to be trained and validated. These steps are well-established for optical images, while the peculiar imaging characteristics of SAR sensors often prevent a comparable approach. Especially, the vast range of SAR imaging parameters and the diversity of local targets impact the image product characteristics and need special care. In the following, we present guidelines and practical examples of how to obtain reliable image patch classification results for time series data with a limited number of given training data. We demonstrate that one can avoid the generation of simulated training data if we decompose the classification task into physically meaningful subsets of characteristic target properties and important imaging parameters. Then, the results obtained during training can serve as benchmarking figures for subsequent image classification. This holds for typical remote sensing examples such as coastal monitoring or the characterization of urban areas where we want to understand the transitions between individual land cover categories. For this purpose, a representative dataset can be obtained from the authors. A final proof of our concept is the comparison of classification results of selected target areas obtained by rather different SAR instruments. Despite the instrumental differences, the final results are surprisingly similar.","2151-1535","","10.1109/JSTARS.2018.2803260","European Space Agency; European Commission(grant numbers:H2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8303669","Classification accuracy;classification maps;image classification;land cover;remote sensing;synthetic aperture radar (SAR);satellite images","Synthetic aperture radar;Remote sensing;Semantics;Benchmark testing;Feature extraction;Support vector machines;Earth","","26","","36","IEEE","27 Feb 2018","","","IEEE","IEEE Journals"
"Enhancing Precision Agriculture Pest Control: A Generalized Deep Learning Approach With YOLOv8-Based Insect Detection","M. Vilar-Andreu; L. García; A. -J. Garcia-Sanchez; R. Asorey-Cacheda; J. Garcia-Haro","Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain",IEEE Access,"20 Jun 2024","2024","12","","84420","84434","Precision Agriculture (PA) is gaining new momentum due to its ability to accurately adjust the resources to a crop’s needs while maintaining/enhancing quality levels. However, crop-damaging pests compromise yields, jeopardizing the benefits of PA. Computer vision-based pest detection techniques offer promising avenues to overcome potential losses for farmers. The recent object detection framework, YOLOv8 (You Only Look Once) applied to real-time insect monitoring is an open-source, cutting-edge PA approach based on Convolutional Neural Network (CNN) models that enables precise and quick decision making in agricultural crops. Under this umbrella, traditional pest studies using YOLO or other deep-learning solutions focused on only one or a few insects for specific crops provide an excessively narrow solution. In this paper, we propose a new form of using YOLO for pest detection with a generalist perspective by intensively testing a YOLOv8-based tool implementing a single insect category. The goal is to detect the presence of any type of insect in any type of crop in real time. A comprehensive performance evaluation is carried out using a well-known dataset. The results of the training, validation, and testing phases are then discussed, obtaining an  $mAP_{50}$  value of 0.967 for the m model and an  $mAP_{50-95}$  value of 0.632 for the l model. Finally, we also identify the premises to elaborate a complete and useful dataset able to unleash the full potential of YOLOv8.","2169-3536","","10.1109/ACCESS.2024.3413979","MCIN/AEI/10.13039/501100011033 and European Union NextGenerationEU/PRTR(grant numbers:FJC2021-047073-I,PID2020-116329GB-C22,TED2021-129336B-I00); Fundación Séneca(grant numbers:22236/PDC/23); ThinkInAzul and AgroAlNext Program; MICIU from European Union NextGenerationEU(grant numbers:PRTR-C17.I1); Fundación Séneca from Comunidad Autónoma Región de Murcia (CARM); contextualized to DAIMon, a cascade funding action deriving from the Horizon Europe project aerOS; European Commission(grant numbers:101069732); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10556542","Insect detection;object detection;pest control;you only look once (YOLO)","YOLO;Insects;Feature extraction;Convolutional neural networks;Performance evaluation;Real-time systems;Detection algorithms;Object detection","","13","","40","CCBYNCND","13 Jun 2024","","","IEEE","IEEE Journals"
"Aerial Image-based Inter-day Registration for Precision Agriculture","C. Gao; F. Daxinger; L. Roth; F. Maffra; P. Beardsley; M. Chli; L. Teixeira","Vision For Robotics Lab, ETH Zürich, Switzerland; Vision For Robotics Lab, ETH Zürich, Switzerland; Institute of Agricultural Sciences, ETH Zürich, Switzerland; Vision For Robotics Lab, ETH Zürich, Switzerland; Unity Technologies; Vision For Robotics Lab, ETH Zürich, Switzerland; Vision For Robotics Lab, ETH Zürich, Switzerland",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","11862","11868","Satellite imagery has traditionally been used to collect crop statistics, but its low resolution and registration accuracy limit agricultural analytics to plant stand levels and large areas. Precision agriculture seeks analytic tools at near single plant level, and this work explores how to improve aerial photogrammetry to enable inter-day precision agriculture analytics for intervals of up to a month.Our work starts by presenting an accurately registered image time series, captured up to twice a week, by an unmanned aerial vehicle over a wheat crop field. The dataset is registered using photogrammetry aided by fiducial ground control points (GCPs). Unfortunately, GCPs severely disrupt crop management activities. To address this, we propose a novel inter-day registration approach that only relies once on GCPs, at the beginning of the season.The method utilises LoFTR [1], a state-of-the-art image-matching transformer. The original LoFTR network was trained using imagery of outdoor urban areas. One of our contributions is to extend LoFTR’s training method, which uses matching images of a static scene, to a dynamic scene of plants undergoing growth. Another contribution is a thorough evaluation of our registration method that integrates intraday crop reconstruction with earlier-day scans in a seven degree-of-freedom alignment. Experimental results show the advantage of our approach over other matching algorithms and demonstrate the importance of retraining using crop scenes, and a training method customised for growing crops, with an average registration error of 27 cm across a season.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611221","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611221","","Precision agriculture;Training;Visualization;Image resolution;Accuracy;Plants (biology);Crops","","3","","36","IEEE","8 Aug 2024","","","IEEE","IEEE Conferences"
"A YOLO-Based Pest Detection System for Precision Agriculture","M. Lippi; N. Bonucci; R. F. Carpio; M. Contarini; S. Speranza; A. Gasparri","Dipartimento di Ingegneria, Università Degli Studi Roma Tre, Italy; Dipartimento di Ingegneria, Università Degli Studi Roma Tre, Italy; Dipartimento di Ingegneria, Università Degli Studi Roma Tre, Italy; Dipartimento di Scienze Agrarie e Forestali, Università Degli Studi Della Tuscia, Italy; Dipartimento di Scienze Agrarie e Forestali, Università Degli Studi Della Tuscia, Italy; Dipartimento di Ingegneria, Università Degli Studi Roma Tre, Italy",2021 29th Mediterranean Conference on Control and Automation (MED),"15 Jul 2021","2021","","","342","347","In this work, inspired by the needs of the H2020 European project PANTHEON for the precision farming of hazelnut orchards, we propose a data-driven pest detection system. Indeed, the early detection of pests represents an essential step towards the design of effective crop defense strategies in Precision Agriculture (PA) settings. Among the possible pests, we focus on true bugs as they can heavily compromise hazelnut production. To this aim, we collect a custom dataset in a realistic outdoor environment and train a You Only Look Once (YOLO)-based Convolutional Neural Network (CNN), achieving ≈ 94.5% average precision on a holdout dataset. We extensively evaluate the detector performance by also analyzing the influence of data augmentation techniques and of depth information. We finally deploy it on a NVIDIA Jetson Xavier on which it reaches ≈ 50 fps, enabling online processing on-board of any robotic platform.","2473-3504","978-1-6654-2258-1","10.1109/MED51440.2021.9480344","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9480344","","Histograms;Embedded systems;Computer bugs;Europe;Production;Detectors;Agriculture","","71","","27","IEEE","15 Jul 2021","","","IEEE","IEEE Conferences"
"Effect of Row Orientation on Maize Green Area Index Retrieval from L-Band Synthetic Aperture Radar Imagery","J. Bouchat; P. Defourny","Earth and Life Institute Université catholique de Louvain, Louvain-la-Neuve, Belgium; Earth and Life Institute Université catholique de Louvain, Louvain-la-Neuve, Belgium",2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS,"12 Oct 2021","2021","","","6716","6719","Green area index (GAI) is a key indicator of crop status and is therefore fundamental for crop monitoring and yield forecasting. A common tool for its retrieval from synthetic aperture radar (SAR) data in an operational context is the inversion of the Water Cloud Model (WCM). This semi-empirical model, however, does not specifically account for the anisotropy induced by the maize rows. This study makes use of extensive ground-truth measurements and synchronous high-resolution fully-polarimetric airborne SAR data in L-band to show the impact of the maize row orientation relative to the SAR sensor beam on backscattering measurements and on GAI retrieval accuracy via the WCM. However, with respect to the latter, a larger data set with a broader range of SAR and in situ measurement values would be needed to support these results.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554513","Belgian Federal Science Policy Office (BELSPO); European Space Agency (ESA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554513","maize;LAI retrieval;row orientation;L-band;Water Cloud Model;SAR;agriculture","Cloud computing;Anisotropic magnetoresistance;Atmospheric modeling;Crops;Tools;Data models;Indexes","","2","","7","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Procedural Generation of Synthetic Dataset for Robotic Applications in Sweet Pepper Cultivation","J. Vuletić; M. Polić; M. Orsag","Faculty of EE&C, University of Zagreb, Zagreb, Croatia; Faculty of EE&C, University of Zagreb, Zagreb, Croatia; Faculty of EE&C, University of Zagreb, Zagreb, Croatia",2022 International Conference on Smart Systems and Technologies (SST),"28 Nov 2022","2022","","","309","314","In this paper, a deep learning based object detection model is developed for robotic applications in structured agricultural cultivation of sweet peppers (Capsicum annuum). We propose a realistic simulation based method for procedural generation of a labeled sweet pepper dataset. Realistic 3D models of fruit, leaves, and other relevant plant body parts are generated through photogrammetry, enabling generation of a large and relevant dataset. The dataset is labeled for both object detection and semantic segmentation by scene rendering in multiple layers and using artificial depth information. Smart augmentation techniques are deployed in procedural generation, as well as label filtering techniques for more realistic dataset labels. A MobileNet-SSD based deep learning model is trained through transfer learning on the generated dataset. The trained model is tested both in simulated environment, as well as on a relevant real-world setup.","","978-1-6654-8215-8","10.1109/SST55530.2022.9954643","Croatian Science Foundation(grant numbers:UIP-2017-05-4042); European Union; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9954643","procedural dataset generation;synthetic data;sim2real","Deep learning;Solid modeling;Three-dimensional displays;Semantic segmentation;Transfer learning;Object detection;Rendering (computer graphics)","","3","","23","IEEE","28 Nov 2022","","","IEEE","IEEE Conferences"
"An Event-based Vision Dataset for Visual Navigation Tasks in Agricultural Environments","A. Zujevs; M. Pudzs; V. Osadcuks; A. Ardavs; M. Galauskis; J. Grundspenkis","Faculty of Computer Science and Information Technology, Riga Technical University, Latvia; Faculty of Computer Science and Information Technology, Riga Technical University, Latvia; Faculty of Engineering, Latvia University of Life Sciences and Technologies, Latvia; Faculty of Computer Science and Information Technology, Riga Technical University, Latvia; Faculty of Computer Science and Information Technology, Riga Technical University, Latvia; Faculty of Computer Science and Information Technology, Riga Technical University, Latvia",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","13769","13775","a new generation of computer vision, namely event-based or neuromorphic vision, provides a new paradigm for capturing visual data and the way such data is processed. Due to a highly novel type of visual sensors used in event-based vision, only a few datasets aimed at visual navigation tasks are publicly available.In this paper, we present and describe the first event-based vision dataset intended to cover visual navigation tasks for mobile robots navigating in different types of agricultural environment. The dataset might open new opportunities for the evaluation of existing and creation of new event-based visual navigation methods for use in agricultural scenes that contain a lot of vegetation, animals, and patterned objects.The new dataset was created using our own custom-designed Sensor Bundle, which was installed on a mobile robot platform. During data acquisition sessions, the platform was manually controlled. The Sensor Bundle consists of a dynamic vision sensor, a LIDAR, an RGB-D camera, and environmental sensors.In total, 21 data sequences in 12 different scenarios for the autumn season are publicly available. Each data sequence is accompanied by a video demonstrating its content and a detailed description, including known issues. The new dataset is mostly designed for Visual Odometry tasks; however, it also includes loop-closures for applying event-based visual SLAM methods.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561741","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561741","","Visualization;Simultaneous localization and mapping;Navigation;Animals;Data acquisition;Vegetation mapping;Vision sensors","","8","","23","IEEE","18 Oct 2021","","","IEEE","IEEE Conferences"
"Predicting the soil organic carbon by recent machine learning algorithms","M. Uzair; S. Tomasiello; E. Loit; J. C. Wei-Lin","Institute of Computer Science, University of Tartu, Tartu, Estonia; Institute of Computer Science, University of Tartu, Tartu, Estonia; Institute of Agricultural and Environmental Sciences, Estonian University of Life Sciences, Tartu, Estonia; Department of Computer Science, Electrical Engineering and Mathematical Sciences, Western Norway University of Applied Sciences, Bergen, Norway","2022 IEEE Intl Conf on Dependable, Autonomic and Secure Computing, Intl Conf on Pervasive Intelligence and Computing, Intl Conf on Cloud and Big Data Computing, Intl Conf on Cyber Science and Technology Congress (DASC/PiCom/CBDCom/CyberSciTech)","13 Dec 2022","2022","","","1","7","In this paper, we focus on the Soil Organic Carbon (SOC) prediction, to discuss a comparative analysis between two recently proposed techniques, namely the Adaptive Network-based Fuzzy Inference System (ANFIS) with fractional Tikhonov regularization and the Extreme Learning Machine (ELM) with the same kind of regularization. Three groups of experiments were performed using some publicly available datasets, in particular from Estonia. The results showed the good accuracy of the ANFIS-based approach.","","978-1-6654-6297-6","10.1109/DASC/PiCom/CBDCom/Cy55231.2022.9928005","European Social Fund; European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928005","fractional;regularization;Tikhonov;fuzzy;ran-domized","Training;Fuzzy logic;Adaptive systems;Machine learning algorithms;Extreme learning machines;Soil;Big Data","","4","","25","IEEE","13 Dec 2022","","","IEEE","IEEE Conferences"
"An Annual Temperature Cycle Feature Constrained Method for Generating MODIS Daytime All-Weather Land Surface Temperature","Y. Yang; W. Zhao; Y. Yang; M. Xu; H. Mukhtar; G. Tauqir; P. Tarolli","Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Institute of Mountain Hazards and Environment, Chinese Academy of Sciences, Chengdu, China; Department of Land, Environment, Agriculture and Forestry, University of Padova, Legnaro, Italy",IEEE Transactions on Geoscience and Remote Sensing,"29 Mar 2024","2024","62","","1","14","In the face of rapid global climate change and the increasing occurrence of extreme weather events, acquiring seamless land surface temperature (LST) with high spatial and temporal resolution on a global scale has become increasingly crucial. However, the limited ability of thermal infrared (TIR) remote sensing to penetrate cloud cover has hindered the widespread application of TIR LST datasets. To address this limitation, we propose a novel reconstruction approach for cloud-covered pixels, which is established based on the annual surface temperature cycle. It shifted the previous reconstruction from directly modeling LST to indirectly modeling the residual term derived from the LST observations and the annual temperature cycle (ATC) model fit values. A random forest regression (RFR) was used to build this estimation model and the model was applied to cloud-covered pixels to derive their LSTs. Taking the Iberian Peninsula as the study area, the proposed method was applied to generate the all-weather LST product for the whole year 2021. The visual assessment demonstrates its robust performance across different seasons and weather conditions. Additionally, through the validation with the masked clear-sky LST observations, it reveals that the proposed method achieves a stable estimation accuracy, with the average value of the coefficient of determination ( ${R} ^{2}$ ) and root mean squared error (RMSE) of above 0.8 and 1.08 K under different climatic conditions. In comparison, the validation with the ERA-5 land reanalysis data also indicates a relatively good consistency between the performance of the reconstructed LST and the clear-sky LST, although with a slight decline in  ${R} ^{2}$  and RMSE. Additionally, the indirect validation with near-surface air temperature (NSAT) also shows the comparable ability of the reconstructed LST in NSAT estimation as the clear-sky LST, with an increase of RMSE no more than 0.95 K. In general, the proposed method shows good potential in reconstructing cloud-covered LSTs with relatively stable performance under different cloud-cover conditions and it can be applied for generating all-weather LST products.","1558-0644","","10.1109/TGRS.2024.3377670","National Natural Science Foundation of China(grant numbers:42222109,42071349); National Key Research and Development Program of China(grant numbers:2020YFA0608702); West Light Foundation of the Chinese Academy of Sciences(grant numbers:XBZG-ZDSYS-202202); European Union Next GenerationEU (Piano Nazionale di Ripresa e Resilienza (PNRR) Missione 4 Componente 2, Investimento 1.4 903—D.D. 1032 17/06/2022)(grant numbers:CN00000022); Science and Technology Research Program of the Institute of Mountain Hazards and Environment(grant numbers:IMHE-CXTD-02); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10473177","Annual surface temperature cycle;land surface temperature (LST);Moderate Resolution Imaging Spectroradiometer (MODIS);random forest regression (RFR);reconstruction","Land surface temperature;Climate change;Random forests;Surface treatment;Image resolution;Spectroradiometers;MODIS;Global warming;Meteorology;Surface reconstruction;Spatial resolution;Remote sensing;Clouds","","10","","64","IEEE","19 Mar 2024","","","IEEE","IEEE Journals"
"Reliability Scores From Saliency Map Clusters for Improved Image-Based Harvest-Readiness Prediction in Cauliflower","J. Kierdorf; R. Roscher","Remote Sensing Group, Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany; Remote Sensing Group, Institute of Geodesy and Geoinformation, University of Bonn, Bonn, Germany",IEEE Geoscience and Remote Sensing Letters,"27 Jul 2023","2023","20","","1","5","Cauliflower is a hand-harvested crop that must fulfill high-quality standards in sales making the timing of harvest important. However, accurately determining harvest-readiness can be challenging due to the cauliflower head being covered by its canopy. While deep learning enables automated harvest-readiness estimation, errors can occur due to field-variability and limited training data. In this letter, we analyze the reliability of a harvest-readiness classifier with interpretable machine learning. By identifying clusters of saliency maps, we derive reliability scores for each classification result using knowledge about the domain and the image properties. For unseen data, the reliability can be used to 1) inform farmers to improve their decision-making and 2) increase the model prediction accuracy. Using RGB images of single cauliflower plants at different developmental stages from the GrowliFlower dataset, we investigate various saliency mapping approaches and find that they result in different quality of reliability scores. With the most suitable interpretation tool, we adjust the classification result and achieve a 15.72% improvement of the overall accuracy to 88.14% and a 15.44% improvement of the average class accuracy to 88.52% for the GrowliFlower dataset.","1558-0571","","10.1109/LGRS.2023.3293802","Deutsche Forschungsgemeinschaft (DFG, German Research Foundation)(grant numbers:RO 4839/7-1,STO 1087/2-1); European Agriculture Fund for Rural Development with contributions from North-Rhine Westphalia(grant numbers:17-02.12.01—10/16—EP-0004617925-19-001); DFG under Germany’s Excellence Strategy(grant numbers:EXC 2070—390732324); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10177737","Harvest prediction;interpretability;reliability;saliency mapping;spectral clustering (SC)","Reliability;Head;Predictive models;Data models;Crops;Computational modeling;Training","","6","","15","CCBY","10 Jul 2023","","","IEEE","IEEE Journals"
